,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
3502,12757,"Hey Olly, I need you to make a list of cricket players of Indian team who played for the international team in 2014",lists:createoradd,lists,valid,email:query,0.3909895420074463
3503,12780,I want to know could an extra item be added to my grocery list?,lists:createoradd,lists,train_nlu,lists:createoradd,0.9996269941329956
3504,12845,Please add milk to the grocery list,lists:createoradd,lists,train_ms,lists:createoradd,0.9968873262405396
3505,13318,Create a list of jewels to be bought,lists:createoradd,lists,train_nlu,lists:createoradd,0.999250590801239
3506,12492,Start me a new list.,lists:createoradd,lists,train_ms,lists:createoradd,0.9277758598327636
3507,12993,olly add sugar to my shopping list,lists:createoradd,lists,train_ms,lists:query,0.9975063800811768
3508,13207,Give an entry to this list.,lists:createoradd,lists,test,lists:query,0.9630146026611328
3509,13169,Please add oranges to my grocery list.,lists:createoradd,lists,train_ms,lists:createoradd,0.9914574027061462
3510,12955,add xxx on the list,lists:createoradd,lists,test,nlu_fallback,0.3
3511,12677,Add eggs to the list,lists:createoradd,lists,train_nlu,lists:createoradd,0.9997726678848268
3512,12745,make a note of this on the list,lists:createoradd,lists,train_ms,lists:createoradd,0.9862792491912842
3513,13229,add new items in the remainder list,lists:createoradd,lists,train_nlu,lists:createoradd,0.9919142723083496
3514,12669,add wine to list,lists:createoradd,lists,train_nlu,lists:createoradd,0.9989112615585328
3515,13033,Bring up the grocery list and add v8.,lists:createoradd,lists,train_nlu,lists:createoradd,0.9997695088386536
3516,13422,PDA please update list with new item,lists:createoradd,lists,test,lists:createoradd,0.9501296281814576
3517,12994,olly put wash the car to my to do list,lists:createoradd,lists,train_nlu,lists:createoradd,0.9972158074378968
3518,13316,Add a movie name to the wish list,lists:createoradd,lists,test,iot:hue_lightup,0.7064699530601501
3519,12527,Add the item to the list,lists:createoradd,lists,train_ms,lists:remove,0.6559321880340576
3520,12628,Create a new list by 12noon tomorrow.,lists:createoradd,lists,train_nlu,lists:createoradd,0.9999229907989502
3521,12679,Grocery list add eggs,lists:createoradd,lists,valid,lists:createoradd,0.999940812587738
3522,13196,Refresh the list with new one.,lists:createoradd,lists,train_ms,lists:createoradd,0.9413518905639648
3523,12494,I want to start a new list.,lists:createoradd,lists,train_ms,lists:createoradd,0.9991860389709472
3524,12783,Add something to my list.,lists:createoradd,lists,train_ms,lists:createoradd,0.9244803786277772
3525,13245,Create a list for today's tasks,lists:createoradd,lists,train_ms,lists:createoradd,0.8304712772369385
3526,13100,include an item to a list,lists:createoradd,lists,train_ms,lists:createoradd,0.7762153148651123
3527,13320,Create a list of books to be ordered,lists:createoradd,lists,train_ms,lists:createoradd,0.6546419262886047
3528,13368,delete the old playlist and create new,lists:createoradd,lists,test,music:settings,0.6302652955055237
3529,13339,Add coffee to the grocery list,lists:createoradd,lists,valid,lists:createoradd,0.7474480271339417
3530,12961,I need to set up a new list,lists:createoradd,lists,valid,lists:createoradd,0.993044376373291
3531,13192,We need milk.,lists:createoradd,lists,train_ms,email:query,0.8738645911216736
3532,13075,Do I have anything outstanding on any lists?,lists:query,lists,train_nlu,lists:query,0.9997416138648988
3533,12915,"Olly, anything else left on the list?",lists:query,lists,valid,lists:query,0.9993883371353148
3534,13405,What's in my list of tasks?,lists:query,lists,train_ms,lists:query,0.9999132752418518
3535,12851,what's on the grocery list?,lists:query,lists,test,nlu_fallback,0.3
3536,12965,Olly what's on my lists,lists:query,lists,valid,lists:query,0.9987353682518004
3537,13417,"Olly, read back my grocery list to me.",lists:query,lists,valid,lists:query,0.7991527915000916
3538,12969,Please tell me what lists I have.,lists:query,lists,test,lists:query,0.999644935131073
3539,12957,read out the XXX list,lists:query,lists,train_nlu,lists:query,0.9996049404144288
3540,12430,What I am going to do today,lists:query,lists,valid,news:query,0.7215776443481445
3541,13015,can you tell me what list i have?,lists:query,lists,test,lists:query,0.9995142817497252
3542,12670,What lists have I got set up?,lists:query,lists,valid,lists:query,0.9998108148574828
3543,12611,"My list should be ready, mind telling me what's on there?",lists:query,lists,valid,lists:query,0.9793866872787476
3544,12420,How many events on my list?,lists:query,lists,train_ms,lists:query,0.995589315891266
3545,12887,"I have my lists, right? What are they?",lists:query,lists,train_nlu,lists:query,0.9996298551559448
3546,13149,Can you tell me what's on my list,lists:query,lists,train_ms,lists:query,0.9998188614845276
3547,12926,Show grocery list,lists:query,lists,valid,lists:createoradd,0.8840916752815247
3548,12513,what lists do i have saved?,lists:query,lists,train_nlu,lists:query,0.9996342658996582
3549,12657,What are the things I need for my journey?,lists:query,lists,valid,social:query,0.3454001843929291
3550,12731,Inform me on the items on the list,lists:query,lists,train_nlu,lists:query,0.9979236125946044
3551,12806,Tell me the name of my lists,lists:query,lists,test,lists:query,0.9963356256484984
3552,13215,How many eggs are on my grocery list?,lists:query,lists,test,lists:query,0.5724630355834961
3553,12821,Do I have an Amazon list saved?,lists:query,lists,test,lists:query,0.6347392797470093
3554,12505,Lists I have,lists:query,lists,test,lists:query,0.9999006986618042
3555,12813,Did I add milk to the shopping list?,lists:query,lists,train_nlu,lists:query,0.9997501373291016
3556,12504,My lists,lists:query,lists,valid,lists:query,0.9996830821037292
3557,13222,Read me my current grocery list.,lists:query,lists,valid,lists:query,0.9355570077896118
3558,12854,Please show me the list that I have.,lists:query,lists,train_nlu,lists:query,0.9998425245285034
3559,13056,"On the list, tell me the names.",lists:query,lists,valid,lists:query,0.9739082455635072
3560,12755,What is on my shopping list?,lists:query,lists,valid,lists:query,0.999805510044098
3561,13041,What to-do lists do I have?,lists:query,lists,test,lists:query,0.9998241066932678
3562,12585,"List of lists, please.",lists:query,lists,test,lists:query,0.9991461634635924
3563,13225,I would like to hear my lists.,lists:query,lists,train_nlu,lists:query,0.9998466372489928
3564,13174,Please recite the items on my grocery list.,lists:query,lists,valid,lists:createoradd,0.9891228675842284
3565,12769,Can you please tell me what I have on my list?,lists:query,lists,test,lists:query,0.9996596574783324
3566,13424,Check my list,lists:query,lists,train_ms,lists:query,0.999775528907776
3567,13034,v8 belongs on this week's grocery list.,lists:query,lists,valid,lists:createoradd,0.9900953769683838
3568,12827,Read my todo list?,lists:query,lists,test,lists:query,0.999081552028656
3569,12610,What are all of the items on my list?,lists:query,lists,train_ms,lists:query,0.998530089855194
3570,13375,list the lists i have,lists:query,lists,train_nlu,lists:query,0.9996930360794068
3571,12561,Please show my list,lists:query,lists,train_nlu,lists:query,0.9995752573013306
3572,13081,What is on the list?,lists:query,lists,valid,lists:query,0.9995412826538086
3573,12871,What lists available,lists:query,lists,valid,lists:query,0.9996533989906312
3574,12506,tell me what is next on my query,lists:query,lists,train_nlu,lists:query,0.9997929930686952
3575,12876,"Olly, what's next on my list?",lists:query,lists,train_ms,lists:query,0.9994673728942872
3576,13086,Read out my to do list.,lists:query,lists,valid,lists:query,0.9984011650085448
3577,13119,Do I have anything on my honey do list?,lists:query,lists,train_nlu,lists:query,0.999826431274414
3578,13384,what lists must i remember,lists:query,lists,train_nlu,lists:query,0.9998499751091005
3579,12958,what is the xxx,lists:query,lists,train_nlu,lists:query,0.999867618083954
3580,13217,What are my current list.,lists:query,lists,valid,lists:query,0.9996183514595032
3581,13389,I HAVE ALL DETAILS ABOUT PDA'S,lists:query,lists,valid,general:confirm,0.9748268723487854
3582,13331,find list in my pda,lists:query,lists,valid,lists:query,0.9723011255264282
3583,13374,state the list i have,lists:query,lists,train_ms,lists:query,0.9971581101417542
3584,12714,What lists do I have queried?,lists:query,lists,train_nlu,lists:query,0.999898076057434
3585,12855,Will you please show me my lists?,lists:query,lists,test,lists:query,0.9988200664520264
3586,13242,Give me the details on purchase order,lists:query,lists,train_ms,takeaway:query,0.7739428281784058
3587,13214,What is my grocery list?,lists:query,lists,test,lists:query,0.9135366082191468
3588,12649,Arrange the list in alphabetical order that are available,lists:query,lists,valid,takeaway:query,0.7949622273445129
3589,13178,My list please.,lists:query,lists,valid,lists:query,0.9542160630226136
3590,12925,What list did I make today?,lists:query,lists,train_nlu,lists:query,0.9997662901878356
3591,12507,let me know what is remaining on my query,lists:query,lists,test,social:query,0.612249493598938
3592,12914,"Olly, list me the remainder of things left on the list.",lists:query,lists,train_nlu,lists:query,0.999345064163208
3593,13243,I want to know the particulars in shopping list,lists:query,lists,valid,lists:query,0.9872797131538392
3594,12937,Did I make a shopping list?,lists:query,lists,train_ms,lists:query,0.9992308616638184
3595,12425,What is on my list?,lists:query,lists,train_nlu,lists:query,0.9996747374534608
3596,13423,What's still on the list?,lists:query,lists,test,lists:query,0.999610185623169
3597,12708,What is on my to-do list today?,lists:query,lists,train_nlu,lists:query,0.9992740154266356
3598,12691,recite the schedules of the list.,lists:query,lists,test,lists:query,0.99425607919693
3599,12508,list everything left on my query,lists:query,lists,train_nlu,lists:query,0.9998518824577332
3600,12539,please repeat my shopping list,lists:query,lists,train_nlu,lists:query,0.9992700219154358
3601,13281,The list contain what ?,lists:query,lists,valid,lists:query,0.9838643074035645
3602,12500,What are my lists,lists:query,lists,train_nlu,lists:query,0.9998995065689088
3603,13370,check list,lists:query,lists,train_nlu,lists:query,0.999680757522583
3604,13625,most viewed list,lists:query,lists,valid,lists:query,0.8242215514183044
3605,13082,Say the list.,lists:query,lists,train_ms,lists:createoradd,0.5540446043014526
3606,13166,"PDA, can you read me my Lists?",lists:query,lists,train_nlu,lists:query,0.9996840357780457
3607,12541,show the list,lists:query,lists,train_nlu,lists:query,0.9979439377784728
3608,12575,Check my to do list,lists:query,lists,train_ms,lists:query,0.9996423721313475
3609,13031,I need to seem my lists.,lists:query,lists,valid,lists:query,0.9993882179260254
3610,13390,I HAVE REPORT ANY OF THE PDA'S,lists:query,lists,train_nlu,lists:query,0.9874297976493835
3611,13054,Tell me the names on the list.,lists:query,lists,train_ms,lists:query,0.9976348280906676
3612,12562,Display my list,lists:query,lists,test,lists:query,0.9789276719093324
3613,13066,Read current lists.,lists:query,lists,train_ms,lists:query,0.999487042427063
3614,12712,What are all the lists I have?,lists:query,lists,train_nlu,lists:query,0.9997729659080504
3615,13409,Tell me what is on my grocery list for this week.,lists:query,lists,train_ms,lists:query,0.9936710596084596
3616,12533,Show the to do list for today,lists:query,lists,valid,lists:query,0.9992374181747437
3617,12738,Check the notes app and give me details of all the lists.,lists:query,lists,train_ms,lists:query,0.680999219417572
3618,12499,Give me lists,lists:query,lists,train_nlu,lists:query,0.9998802542686462
3619,13273,Which list has this on it?,lists:query,lists,train_ms,lists:query,0.9982707500457764
3620,13092,Please read out the tasks from the list for today,lists:query,lists,test,lists:query,0.9976910352706908
3621,12903,Need to check my list,lists:query,lists,train_ms,lists:query,0.9989705085754396
3622,12867,What's on my list today?,lists:query,lists,valid,lists:query,0.9997993111610411
3623,13212,Closest parks,lists:query,lists,test,takeaway:query,0.587536633014679
3624,12840,What all lists are available?,lists:query,lists,train_nlu,lists:query,0.9997451901435852
3625,12988,Read my list to me.,lists:query,lists,test,lists:query,0.9944100379943848
3626,12429,What is on my shopping list today?,lists:query,lists,train_nlu,lists:query,0.9992884397506714
3627,12751,what list I have for today,lists:query,lists,train_nlu,lists:query,0.9997416734695436
3628,13055,What are the items on this list.,lists:query,lists,train_ms,lists:query,0.9977757930755616
3629,12576,android,lists:query,lists,valid,iot:wemo_off,0.9937509894371032
3630,13248,What next in my must watch movie list.,lists:query,lists,valid,recommendation:movies,0.9702059030532836
3631,12687,What is on my list today?,lists:query,lists,train_ms,lists:query,0.9995453357696532
3632,12889,can you scratch the milk off my grocery list,lists:remove,lists,test,lists:remove,0.5936286449432373
3633,12502,Remove list item,lists:remove,lists,test,lists:remove,0.9996659755706788
3634,13284,remove list please,lists:remove,lists,train_nlu,lists:remove,0.9987433552742004
3635,12486,remove 'table' from furniture,lists:remove,lists,test,transport:taxi,0.6336547136306763
3636,12774,Please delete my grocery list in entirety.,lists:remove,lists,valid,lists:remove,0.988798439502716
3637,13111,Remove shopping list,lists:remove,lists,train_ms,lists:remove,0.998830258846283
3638,12835,delete item from list,lists:remove,lists,train_nlu,lists:remove,0.9992575645446776
3639,12453,Remove a list of employees.,lists:remove,lists,valid,lists:remove,0.9878002405166626
3640,13283,Please remove list,lists:remove,lists,train_nlu,lists:remove,0.9993454813957214
3641,13367,PDA name: get rid of xxxx from the list,lists:remove,lists,train_ms,lists:query,0.7336122989654541
3642,12479,Remove x playlist,lists:remove,lists,train_ms,music:settings,0.9976475238800048
3643,12986,pda delete list blank,lists:remove,lists,train_ms,lists:remove,0.999264657497406
3644,12480,Don't ever play x list again,lists:remove,lists,valid,play:podcasts,0.4760466814041137
3645,12409,Remove eggs for the shopping list,lists:remove,lists,test,lists:createoradd,0.6056365370750427
3646,12911,I need you to remove item s from my list,lists:remove,lists,train_ms,lists:remove,0.9996265769004822
3647,12422,Delete item,lists:remove,lists,train_ms,lists:remove,0.970673680305481
3648,12945,Delete item from my list,lists:remove,lists,valid,lists:remove,0.9993811249732972
3649,12478,Delete x playlist,lists:remove,lists,test,music:settings,0.9847785234451294
3650,12582,Delete Mike Stein from Contacts list,lists:remove,lists,test,email:addcontact,0.9738126397132874
3651,13276,Ex that,lists:remove,lists,test,general:affirm,0.9264019727706908
3652,13202,Remove the Santana music list.,lists:remove,lists,valid,lists:remove,0.9928812980651855
3653,12572,remove the grocery list,lists:remove,lists,valid,lists:remove,0.825367271900177
3654,12602,Remove the heading of the list,lists:remove,lists,train_ms,lists:remove,0.9987388849258424
3655,12900,Take that off there,lists:remove,lists,valid,alarm:remove,0.6600522398948669
3656,12896,Take off this list,lists:remove,lists,train_ms,lists:remove,0.7271615266799927
3657,13073,on my to-dos remove mop kitchen,lists:remove,lists,train_ms,calendar:remove,0.9969930052757264
3658,12741,remove this list,lists:remove,lists,test,lists:remove,0.997554898262024
3659,13338,Delete all read sms from sms list,lists:remove,lists,train_ms,lists:remove,0.9815952777862548
3660,12520,Delete from playlist my Old English Songs list,lists:remove,lists,test,music:settings,0.996623396873474
3661,12928,Delete my list of appointments for tomorrow,lists:remove,lists,train_ms,calendar:remove,0.9299771785736084
3662,13175,Please remove tomatoes from grocery list.,lists:remove,lists,test,lists:remove,0.9922375082969666
3663,13396,Remove dog food from my grocery list.,lists:remove,lists,train_ms,lists:remove,0.9851500391960144
3664,13336,Remove frida from contacts,lists:remove,lists,train_ms,email:addcontact,0.9976836442947388
3665,13035,Scratch that one from the list,lists:remove,lists,train_nlu,lists:remove,0.9996625185012816
3666,13354,Erase the chore list.,lists:remove,lists,valid,lists:remove,0.992001175880432
3667,12752,Can you remove this item from the list,lists:remove,lists,valid,lists:remove,0.9994084239006042
3668,12921,Please delete this list,lists:remove,lists,train_nlu,lists:remove,0.9882712960243224
3669,13298,I want to remove @ from list,lists:remove,lists,train_nlu,lists:remove,0.9992795586586
3670,12449,go to the list and remove item,lists:remove,lists,valid,lists:remove,0.999462068080902
3671,12824,I do not need this anymore,lists:remove,lists,test,nlu_fallback,0.3
3672,12549,Delete the dog list for me,lists:remove,lists,train_nlu,lists:remove,0.9996123313903807
3673,12570,Delete all lists,lists:remove,lists,train_nlu,lists:remove,0.9991200566291808
3674,12455,Remove a list of accessories purchase last week.,lists:remove,lists,valid,lists:remove,0.8440768122673035
3675,12825,Forget this list,lists:remove,lists,test,lists:query,0.9247475266456604
3676,13109,I won't be getting an oil change for my car today,lists:remove,lists,valid,audio:volume_up,0.930592119693756
